7.161 2 ACTUATORS |1002,1003,1472,1699,1301,1500|
7.197 2 BARO_RAW 0. 0.
7.200 2 IMU_MAG_RAW -275 69 -145
7.203 2 IMU_GYRO_RAW -21 12 -13
7.206 2 IMU_ACCEL_RAW -2012 -33 56
7.244 2 IMU_MAG_RAW -275 69 -145
7.247 2 IMU_GYRO_RAW -20 11 -12
7.251 2 IMU_ACCEL_RAW -2017 -36 62
7.261 2 COMMANDS |26,1022,1344,-9548,-14,-9548|
7.295 2 DL_VALUE 19 0.15
7.299 2 IMU_MAG_RAW -275 69 -145
7.302 2 IMU_GYRO_RAW -21 11 -13
7.305 2 IMU_ACCEL_RAW -2009 -32 64
7.344 2 IMU_MAG_RAW -275 69 -145
7.347 2 IMU_GYRO_RAW -21 11 -13
7.351 2 IMU_ACCEL_RAW -2017 -43 60
7.394 2 IMU_MAG_RAW -275 69 -145
7.398 2 IMU_GYRO_RAW -19 12 -13
7.401 2 IMU_ACCEL_RAW -2012 -32 56
7.444 2 IMU_MAG_RAW -275 69 -145
7.448 2 IMU_GYRO_RAW -21 10 -14
7.451 2 IMU_ACCEL_RAW -2015 -42 67
7.495 2 IMU_MAG_RAW -275 69 -145
7.498 2 IMU_GYRO_RAW -20 12 -12
7.501 2 IMU_ACCEL_RAW -2015 -37 61
7.544 2 IMU_MAG_RAW -275 69 -145
7.547 2 IMU_GYRO_RAW -20 12 -12
7.550 2 IMU_ACCEL_RAW -2014 -29 62
7.594 2 IMU_MAG_RAW -275 69 -145
7.597 2 IMU_GYRO_RAW -21 12 -13
7.600 2 IMU_ACCEL_RAW -2020 -32 62
7.644 2 IMU_MAG_RAW -275 69 -145
7.647 2 IMU_GYRO_RAW -21 12 -12
7.650 2 IMU_ACCEL_RAW -2008 -30 73
7.696 2 BARO_RAW 0. 0.
7.699 2 IMU_MAG_RAW -275 69 -145
7.702 2 IMU_GYRO_RAW -21 11 -12
7.705 2 IMU_ACCEL_RAW -2006 -25 63
7.744 2 IMU_MAG_RAW -275 69 -145
7.747 2 IMU_GYRO_RAW -22 11 -14
7.750 2 IMU_ACCEL_RAW -2011 -39 65
7.802 2 ALIVE |52,174,40,85,193,233,106,158,180,165,1,53,138,171,11,135|
7.804 2 DL_VALUE 20 0.01
7.807 2 IMU_MAG_RAW -275 69 -145
7.810 2 IMU_GYRO_RAW -21 13 -13
7.813 2 IMU_ACCEL_RAW -2021 -35 65
7.844 2 IMU_MAG_RAW -275 69 -145
7.847 2 IMU_GYRO_RAW -21 11 -13
7.850 2 IMU_ACCEL_RAW -2013 -36 58
7.894 2 IMU_MAG_RAW -275 69 -145
7.897 2 IMU_GYRO_RAW -22 11 -13
7.900 2 IMU_ACCEL_RAW -2021 -33 65
